336441.8478,7841800.2830,914.9025
336441.8478,7841794.3830,914.4895
336441.8478,7841792.3830,914.3495
336441.8478,7841786.4830,913.9365
336441.8478,7841779.5830,913.4535
336441.8478,7841772.3830,912.9495
336441.8478,7841766.3830,912.5295
336447.8478,7841820.3830,916.2237
336447.8478,7841814.3830,915.8037
336447.8478,7841807.1830,915.2997
336447.8478,7841800.2830,914.8167
336447.8478,7841793.3830,914.3337
336447.8478,7841786.4830,913.8507
336447.8478,7841779.5830,913.3677
336447.8478,7841772.3830,912.8637
336447.8478,7841766.3830,912.4437
336453.8478,7841820.3830,916.1380
336453.8478,7841814.3830,915.7180
336453.8478,7841807.1830,915.2140
336453.8478,7841800.2830,914.7310
336453.8478,7841794.3830,914.3180
336453.8478,7841792.3830,914.1780
336453.8478,7841786.4830,913.7650
336453.8478,7841779.5830,913.2820
336453.8478,7841772.3830,912.7780
336453.8478,7841766.3830,912.3580
336459.8478,7841820.3830,916.0522
336459.8478,7841814.3830,915.6322
336459.8478,7841807.1830,915.1282
336459.8478,7841800.2830,914.6452
336459.8478,7841793.3830,914.1622
336459.8478,7841786.4830,913.6792
336459.8478,7841779.5830,913.1962
336459.8478,7841772.3830,912.6922
336459.8478,7841766.3830,912.2722
336465.8478,7841820.3830,915.9664
336465.8478,7841814.3830,915.5464
336465.8478,7841807.1830,915.0424
336465.8478,7841800.2830,914.5594
336465.8478,7841794.3830,914.1464
336465.8478,7841792.3830,914.0064
336465.8478,7841786.4830,913.5934
336465.8478,7841779.5830,913.1104
336465.8478,7841772.3830,912.6064
336465.8478,7841766.3830,912.1864
336471.8478,7841820.3830,915.8807
336471.8478,7841814.3830,915.4607
336471.8478,7841807.1830,914.9567
336471.8478,7841800.2830,914.4737
336471.8478,7841793.3830,913.9907
336471.8478,7841786.4830,913.5077
336471.8478,7841779.5830,913.0247
336471.8478,7841772.3830,912.5207
336471.8478,7841766.3830,912.1007
336477.8478,7841820.3830,915.7949
336477.8478,7841814.3830,915.3749
336477.8478,7841807.1830,914.8709
336477.8478,7841800.2830,914.3879
336477.8478,7841794.3830,913.9749
336477.8478,7841792.3830,913.8349
336477.8478,7841786.4830,913.4219
336477.8478,7841779.5830,912.9389
336477.8478,7841772.3830,912.4349
336477.8478,7841766.3830,912.0149
336483.8478,7841820.3830,915.7091
336483.8478,7841814.3830,915.2891
336483.8478,7841807.1830,914.7851
336483.8478,7841800.2830,914.3021
336483.8478,7841793.3830,913.8191
336483.8478,7841786.4830,913.3361
336483.8478,7841779.5830,912.8531
336483.8478,7841772.3830,912.3491
336483.8478,7841766.3830,911.9291
336561.8478,7841820.3830,913.0181
336561.8478,7841814.3830,912.5681
336561.8478,7841807.1830,912.0281
336561.8478,7841800.2830,911.5106
336561.8478,7841794.3830,911.0681
336561.8478,7841792.3830,910.9181
336561.8478,7841786.4830,910.4756
336561.8478,7841779.5830,909.9581
336561.8478,7841772.3830,909.4181
336561.8478,7841766.3830,908.9681
336567.8478,7841820.3830,912.7781
336567.8478,7841814.3830,912.3281
336567.8478,7841807.1830,911.7881
336567.8478,7841800.2830,911.2706
336567.8478,7841793.3830,910.7531
336567.8478,7841786.4830,910.2356
336567.8478,7841779.5830,909.7181
336567.8478,7841772.3830,909.1781
336567.8478,7841766.3830,908.7281
336573.8478,7841820.3830,912.5381
336573.8478,7841814.3830,912.0881
336573.8478,7841807.1830,911.5481
336573.8478,7841800.2830,911.0306
336573.8478,7841794.3830,910.5881
336573.8478,7841792.3830,910.4381
336573.8478,7841786.4830,909.9956
336573.8478,7841779.5830,909.4781
336573.8478,7841772.3830,908.9381
336573.8478,7841766.3830,908.4881
336579.8478,7841820.3830,912.2981
336579.8478,7841814.3830,911.8481
336579.8478,7841807.1830,911.3081
336579.8478,7841800.2830,910.7906
336579.8478,7841793.3830,910.2731
336579.8478,7841786.4830,909.7556
336579.8478,7841779.5830,909.2381
336579.8478,7841772.3830,908.6981
336579.8478,7841766.3830,908.2481
336492.6463,7842076.1502,933.7396
336494.3118,7842076.1502,933.6563
336500.3118,7842076.1502,933.3563
336506.3118,7842076.1502,933.0563
336512.3118,7842076.1502,932.7563
336513.9773,7842076.1502,932.6730
336492.6463,7842015.0982,930.0764
336494.3118,7842015.0982,929.9932
336500.3118,7842015.0982,929.6932
336506.3118,7842015.0982,929.3932
336512.3118,7842015.0982,929.0932
336513.9773,7842015.0982,929.0099
336456.6463,7842014.3882,931.0759
336458.3118,7842014.3882,931.0259
336464.3118,7842014.3882,930.8459
336470.3118,7842014.3882,930.6659
336476.3118,7842014.3882,930.4859
336482.3118,7842014.3882,930.3059
336488.3118,7842014.3882,930.1259
336489.9773,7842014.3882,930.0760
336456.6463,7841953.3362,926.8023
336458.3118,7841953.3362,926.7523
336464.3118,7841953.3362,926.5723
336470.3118,7841953.3362,926.3923
336476.3118,7841953.3362,926.2123
336482.3118,7841953.3362,926.0323
336488.3118,7841953.3362,925.8523
336489.9773,7841953.3362,925.8023
336528.6463,7842014.3882,928.0968
336530.3118,7842014.3882,927.9969
336536.3118,7842014.3882,927.6369
336542.3118,7842014.3882,927.2769
336548.3118,7842014.3882,926.9169
336554.3118,7842014.3882,926.5569
336560.3118,7842014.3882,926.1969
336561.9773,7842014.3882,926.0970
336528.6447,7841953.3384,924.2842
336530.3118,7841953.3362,924.1825
336536.3118,7841953.3362,923.8225
336542.3118,7841953.3362,923.4625
336548.3118,7841953.3362,923.1025
336554.3118,7841953.3362,922.7425
336560.3118,7841953.3362,922.3825
336561.9710,7841953.3409,922.2833
336432.6463,7841952.6262,927.2641
336434.3118,7841952.6262,927.1800
336440.3127,7841952.6262,927.0000
336446.3118,7841952.6262,926.8200
336452.3118,7841952.6262,926.6400
336458.3118,7841952.6262,926.4600
336464.3118,7841952.6262,926.2800
336465.9773,7841952.6262,926.2301
336432.6463,7841891.5742,923.5669
336434.3118,7841891.5742,923.5169
336440.3118,7841891.5742,923.3369
336446.3118,7841891.5742,923.1569
336452.3118,7841891.5742,922.9769
336458.3118,7841891.5742,922.7969
336464.3118,7841891.5742,922.6169
336465.9773,7841891.5742,922.5669
336540.6463,7841952.6262,923.5974
336542.3118,7841952.6262,923.5141
336548.3118,7841952.6262,923.2141
336554.3118,7841952.6262,922.9141
336560.3118,7841952.6262,922.6141
336566.3118,7841952.6262,922.3141
336572.3118,7841952.6262,922.0141
336573.9773,7841952.6262,921.9308
336540.6463,7841891.5742,919.2969
336542.3118,7841891.5742,919.2136
336548.3118,7841891.5742,918.9136
336554.3118,7841891.5742,918.6136
336560.3118,7841891.5742,918.3136
336566.3118,7841891.5742,918.0136
336572.3118,7841891.5742,917.7136
336573.9773,7841891.5742,917.6304
336404.1823,7841885.6642,922.8132
336405.8479,7841885.6642,922.7965
336411.8479,7841885.6642,922.7365
336417.8479,7841885.6642,922.6765
336423.8479,7841885.6642,922.6165
336429.8479,7841885.6642,922.5565
336435.8479,7841885.6642,922.4965
336437.5133,7841885.6642,922.4799
336404.1823,7841824.6122,917.3185
336405.8479,7841824.6122,917.3018
336411.8708,7841824.6532,917.2453
336417.8479,7841824.6122,917.1818
336423.8479,7841824.6122,917.1218
336429.8479,7841824.6122,917.0618
336435.8479,7841824.6122,917.0018
336437.5133,7841824.6122,916.9852
336548.1823,7841885.6642,918.5742
336549.8479,7841885.6642,918.4909
336555.8479,7841885.6642,918.1909
336561.8479,7841885.6642,917.8909
336567.8479,7841885.6642,917.5909
336573.8479,7841885.6642,917.2909
336579.8479,7841885.6642,916.9909
336581.5133,7841885.6642,916.9076
336548.1823,7841824.5572,913.9786
336549.8479,7841824.5572,913.8953
336555.8479,7841824.5572,913.5953
336561.8479,7841824.5572,913.2953
336567.8479,7841824.5572,912.9953
336573.8479,7841824.5572,912.6953
336579.8479,7841824.5572,912.3953
336581.5133,7841824.5572,912.3121
336428.1823,7841823.9022,916.7512
336429.8479,7841823.9022,916.7274
336435.8479,7841823.9022,916.6416
336441.8479,7841823.9022,916.5559
336447.8479,7841823.9022,916.4701
336453.8479,7841823.9022,916.3843
336459.8479,7841823.9022,916.2985
336465.8479,7841823.9022,916.2128
336471.8479,7841823.9022,916.1270
336477.8479,7841823.9022,916.0412
336483.8479,7841823.9022,915.9555
336485.5133,7841823.9022,915.9316
336428.1823,7841762.8502,912.4776
336429.8479,7841762.8502,912.4538
336435.8479,7841762.8502,912.3680
336441.8479,7841762.8502,912.2822
336447.8479,7841762.8502,912.1965
336453.8479,7841762.8502,912.1107
336459.8479,7841762.8502,912.0249
336465.8479,7841762.8502,911.9391
336471.8479,7841762.8502,911.8534
336477.8479,7841762.8502,911.7676
336483.8479,7841762.8502,911.6818
336485.5133,7841762.8502,911.6580
336560.1823,7841823.9022,913.3486
336561.8479,7841823.9022,913.2820
336567.8479,7841823.9022,913.0420
336573.8479,7841823.9022,912.8020
336579.8479,7841823.9022,912.5620
336581.5133,7841823.9022,912.4954
336560.1823,7841762.8502,908.7697
336561.8479,7841762.8502,908.7031
336567.8479,7841762.8502,908.4631
336573.8479,7841762.8502,908.2231
336579.8479,7841762.8502,907.9831
336581.5133,7841762.8502,907.9165
336518.3118,7842075.6052,932.0099
336518.3118,7842072.6310,931.9019
336518.3118,7842066.6310,931.6460
336518.3118,7842059.4310,931.3228
336518.3118,7842052.5310,930.9759
336518.3118,7842046.6310,930.6851
336518.3118,7842044.6310,930.5761
336518.3118,7842038.7310,930.2696
336518.3118,7842031.8310,929.9103
336518.3118,7842024.6310,929.4748
336518.3118,7842018.6310,929.0495
336518.3118,7842015.6432,928.8313
336524.3118,7842075.6052,931.5756
336524.3118,7842072.6310,931.4513
336524.3118,7842066.6310,931.1966
336524.3118,7842059.4310,930.8840
336524.3118,7842052.5310,930.5492
336524.3118,7842045.6310,930.2120
336524.3118,7842038.7310,929.8685
336524.3118,7842031.8310,929.5526
336524.3118,7842024.6310,929.1428
336524.3118,7842018.6310,928.7019
336524.3118,7842015.6432,928.4812
336494.3118,7842013.8432,929.8082
336494.3118,7842010.8690,929.5761
336494.3118,7842004.8690,929.1610
336494.3118,7841997.6690,928.6694
336494.3118,7841990.7690,928.2074
336494.3118,7841984.8690,927.8139
336494.3118,7841982.8690,927.6773
336494.3118,7841976.9690,927.2733
336494.3118,7841970.0690,926.8084
336494.3118,7841962.8690,926.3120
336494.3118,7841956.8690,925.9013
336494.3118,7841953.8812,925.7025
336500.3118,7842013.8432,929.5477
336500.3118,7842010.8690,929.3460
336500.3118,7842004.8690,928.9450
336500.3118,7841997.6690,928.4691
336500.3118,7841990.7690,928.0065
336500.3118,7841983.8690,927.5292
336500.3118,7841976.9690,927.0525
336500.3118,7841970.0690,926.5770
336500.3118,7841962.8690,926.0783
336500.3118,7841956.8690,925.6744
336500.3118,7841953.8812,925.4743
336506.3118,7842013.8432,929.2943
336506.3118,7842010.8690,929.0966
336506.3118,7842004.8690,928.6783
336506.3118,7841997.6690,928.1874
336506.3118,7841990.7690,927.7384
336506.3118,7841984.8690,927.3479
336506.3118,7841982.8690,927.2089
336506.3118,7841976.9690,926.8001
336506.3118,7841970.0690,926.3225
336506.3118,7841962.8690,925.8354
336506.3118,7841956.8690,925.4445
336506.3118,7841953.8657,925.2499
336512.3118,7842013.8432,929.0155
336512.3118,7842010.8690,928.8026
336512.3118,7842004.8690,928.3823
336512.3118,7841997.6690,927.8737
336512.3118,7841990.7690,927.4160
336512.3118,7841983.8690,926.9704
336512.3118,7841976.9690,926.5255
336512.3118,7841970.0690,926.0528
336512.3118,7841962.8690,925.5761
336512.3118,7841956.8690,925.2384
336512.3118,7841953.8862,925.0556
336518.3118,7842013.8432,928.6994
336518.3118,7842010.8690,928.4813
336518.3118,7842004.8690,928.0418
336518.3118,7841997.6690,927.5401
336518.3118,7841990.7690,927.0907
336518.3118,7841984.8690,926.7240
336518.3118,7841982.8690,926.6014
336518.3118,7841976.9690,926.2152
336518.3118,7841970.0690,925.7745
336518.3118,7841962.8690,925.3460
336518.3118,7841956.8690,925.0382
336518.3118,7841953.8812,924.8289
336524.3118,7842013.8432,928.3500
336524.3118,7842010.8690,928.1332
336524.3118,7842004.8690,927.6985
336524.3118,7841997.6690,927.2025
336524.3118,7841990.7690,926.7625
336524.3118,7841983.8690,926.3399
336524.3118,7841976.9690,925.9099
336524.3118,7841970.0690,925.4779
336524.3118,7841962.8690,925.1388
336524.3118,7841956.8690,924.7877
336524.3118,7841953.8812,924.5736
336470.3118,7841952.0812,926.4076
336470.3118,7841949.1070,926.2091
336470.3118,7841943.1070,925.8048
336470.3118,7841935.9070,925.2898
336470.3118,7841929.0070,924.7403
336470.3118,7841923.1070,924.2850
336470.3118,7841921.1070,924.1307
336470.3118,7841915.2070,923.6704
336470.3118,7841908.3070,923.1217
336470.3118,7841901.1070,922.5583
336470.3118,7841895.1070,922.0887
336470.3118,7841892.1242,921.8639
336476.3118,7841952.0812,926.2117
336476.3118,7841949.1070,926.0082
336476.3118,7841943.1070,925.6030
336476.3118,7841935.9070,925.0686
336476.3118,7841929.0070,924.5557
336476.3118,7841922.1070,924.0172
336476.3118,7841915.2070,923.4910
336476.3118,7841908.3070,922.9583
336476.3118,7841901.1070,922.4008
336476.3118,7841895.1070,921.9357
336476.3118,7841892.1192,921.7102
336482.3118,7841952.0812,926.0071
336482.3118,7841949.1070,925.8047
336482.3118,7841943.1070,925.3859
336482.3118,7841935.9070,924.8485
336482.3118,7841929.0070,924.3324
